"","x6","x5","x4","x3","x2","x1","y"
"47263",6.1616,7.1924,7.8539,8.3711,8.843,9.3006,9.7539
"47264",6.1724,7.0981,7.7024,8.1774,8.6112,9.032,9.4488
"47265",6.1284,7.0521,7.6693,8.1605,8.611,9.0485,9.482
"47266",6.1749,7.1469,7.7746,8.2663,8.7151,9.1505,9.5816
"47267",6.1864,7.1275,7.7499,8.2441,8.6967,9.1362,9.5715
"47268",6.138,7.187,7.8745,8.4184,8.9163,9.3997,9.8784
"47269",6.1425,7.1518,7.7965,8.2978,8.7544,9.1972,9.6356
"47270",6.1609,7.0824,7.6896,8.1695,8.6087,9.0351,9.4574
"47271",6.143,7.2043,7.8908,8.4301,8.9228,9.401,9.8745
"47272",6.1195,7.1405,7.8083,8.3351,8.8171,9.285,9.7485
"47273",6.1262,7.1586,7.8333,8.3658,8.853,9.326,9.7945
"47274",6.1768,7.1322,7.7619,8.2609,8.7178,9.1615,9.6009
"47275",6.205,7.2625,7.9287,8.4442,8.9129,9.3671,9.8167
"47276",6.1355,7.0573,7.669,8.1537,8.5977,9.0289,9.456
"47277",6.1415,7.1679,7.8272,8.342,8.8114,9.2669,9.7178
"47278",6.1906,7.1546,7.7837,8.2797,8.7331,9.173,9.6087
"47279",6.1372,7.1615,7.8272,8.3507,8.8293,9.2938,9.7538
"47280",6.1479,7.1304,7.7776,8.2903,8.76,9.2161,9.6678
"47281",6.132,7.1715,7.8523,8.3904,8.8828,9.3609,9.8344
"47282",6.1906,7.2161,7.8754,8.3916,8.8625,9.3192,9.7714
"47283",6.1916,7.1929,7.844,8.3572,8.8263,9.2816,9.7325
"47284",6.1804,7.1859,7.8293,8.331,8.7884,9.232,9.6711
"47285",6.1232,7.1324,7.7975,8.3243,8.8068,9.2754,9.7395
"47286",6.1519,7.1595,7.8164,8.3341,8.8073,9.2666,9.7215
"47287",6.121,7.157,7.8245,8.346,8.8218,9.2833,9.7403
"47288",6.1255,7.0636,7.6976,8.2058,8.6729,9.1268,9.5765
"47289",6.1499,7.1222,7.759,8.2617,8.7216,9.1682,9.6104
"47290",6.1695,7.0863,7.6978,8.1848,8.6313,9.065,9.4945
"47291",6.1788,7.1292,7.7576,8.2565,8.7136,9.1575,9.5971
"47292",6.1628,7.0961,7.7088,8.1921,8.6342,9.0632,9.4881
"47293",6.1231,7.1471,7.8226,8.3586,8.8496,9.3265,9.7989
"47294",6.1237,7.0609,7.6756,8.159,8.6008,9.0296,9.4543
"47295",6.1375,7.208,7.8902,8.4208,8.9042,9.373,9.8371
"47296",6.1243,7.0607,7.6833,8.1776,8.6306,9.0706,9.5065
"47297",6.1802,7.1099,7.7145,8.1887,8.6217,9.0418,9.4577
"47298",6.1898,7.1583,7.7811,8.2675,8.7111,9.1413,9.5672
"47299",6.1777,7.0718,7.664,8.1325,8.5614,8.9777,9.3899
"47300",6.1363,7.1348,7.7783,8.2812,8.7399,9.1848,9.6254
"47301",6.1649,7.1576,7.8012,8.3068,8.7687,9.217,9.6609
"47302",6.1645,7.1327,7.7693,8.2732,8.7345,9.1824,9.6259
"47303",6.151,7.1278,7.7605,8.2565,8.7093,9.1486,9.5836
"47304",6.1349,7.2021,7.8853,8.4179,8.9035,9.3744,9.8407
"47305",6.188,7.1963,7.8447,8.3522,8.8153,9.2645,9.7092
"47306",6.2042,7.1145,7.7109,8.1804,8.6095,9.0257,9.4379
"47307",6.1253,7.1664,7.8435,8.376,8.8626,9.3349,9.8025
"47308",6.1332,7.1303,7.7909,8.316,8.7973,9.2647,9.7277
"47309",6.1948,7.1787,7.8196,8.3248,8.7866,9.2346,9.6782
"47310",6.124,7.0788,7.7077,8.2047,8.6598,9.1016,9.5392
"47311",6.1195,7.1694,7.858,8.4025,8.9009,9.3848,9.864
"47312",6.1474,7.1501,7.7932,8.2946,8.7517,9.195,9.634
"47313",6.1493,7.1481,7.8105,8.3378,8.8214,9.2911,9.7563
"47314",6.1901,7.0771,7.6767,8.1568,8.5976,9.0258,9.4499
"47315",6.1836,7.1501,7.7771,8.2698,8.7199,9.1566,9.589
"47316",6.2014,7.1529,7.7714,8.2575,8.7014,9.1321,9.5586
"47317",6.1719,7.1364,7.7724,8.2767,8.7387,9.1873,9.6316
"47318",6.1276,7.138,7.7971,8.3162,8.791,9.252,9.7084
"47319",6.1781,7.1598,7.7901,8.2819,8.7303,9.1652,9.5957
"47320",6.1686,7.2187,7.8972,8.4301,8.9169,9.3891,9.8567
"47321",6.1501,7.1501,7.808,8.3292,8.8065,9.2699,9.7288
"47322",6.1718,7.1756,7.8265,8.3383,8.8058,9.2595,9.7088
"47323",6.1655,7.214,7.8883,8.4162,8.898,9.3653,9.828
"47324",6.1922,7.1244,7.7455,8.2405,8.6944,9.1352,9.5717
"47325",6.1298,7.124,7.7696,8.2763,8.7392,9.1884,9.6333
"47326",6.1367,7.0755,7.7087,8.2162,8.6824,9.1355,9.5844
"47327",6.1366,7.1046,7.745,8.2532,8.7189,9.1712,9.6193
"47328",6.1657,7.0632,7.6642,8.1429,8.5819,9.0082,9.4304
"47329",6.1181,7.1867,7.8803,8.4249,8.9222,9.4048,9.8828
"47330",6.2083,7.2422,7.9058,8.4252,8.899,9.3584,9.8132
"47331",6.1353,7.1248,7.7762,8.2921,8.7646,9.2235,9.6779
"47332",6.1388,7.0726,7.6881,8.1745,8.6198,9.0521,9.4803
"47333",6.1936,7.1225,7.7282,8.2045,8.6395,9.0616,9.4796
"47334",6.1713,7.096,7.7032,8.1822,8.6203,9.0456,9.4668
"47335",6.1631,7.1129,7.7383,8.2333,8.6864,9.1264,9.5622
"47336",6.1555,7.1611,7.8118,8.3225,8.789,9.2416,9.6899
"47337",6.1531,7.2021,7.8777,8.4069,8.8901,9.3588,9.823
"47338",6.1663,7.145,7.7895,8.3004,8.7683,9.2225,9.6724
"47339",6.2062,7.1501,7.7673,8.2539,8.6986,9.1301,9.5574
"47340",6.1325,7.2008,7.8815,8.411,8.8933,9.3611,9.8242
"47341",6.1513,7.0606,7.6743,8.1657,8.6171,9.0557,9.4902
"47342",6.192,7.1517,7.778,8.2717,8.7231,9.1611,9.5949
"47343",6.123,7.2032,7.8998,8.4455,8.9436,9.427,9.9056
"47344",6.12,7.0855,7.7226,8.2264,8.6877,9.1357,9.5793
"47345",6.1205,7.1388,7.8026,8.3248,8.8021,9.2653,9.7241
"47346",6.1944,7.1518,7.7785,8.2733,8.726,9.1654,9.6004
"47347",6.1831,7.1458,7.7809,8.2849,8.7466,9.1948,9.6387
"47348",6.1556,7.1151,7.7494,8.2527,8.7139,9.1618,9.6054
"47349",6.2016,7.2197,7.8712,8.3799,8.8437,9.2934,9.7387
"47350",6.1249,7.1546,7.8272,8.3578,8.8431,9.3143,9.781
"47351",6.19,7.1319,7.7506,8.2398,8.6874,9.1218,9.552
"47352",6.1471,7.1298,7.771,8.2763,8.7384,9.1869,9.6311
"47353",6.2073,7.2322,7.8886,8.4017,8.8696,9.3233,9.7725
"47354",6.1961,7.2087,7.8583,8.3663,8.8296,9.2789,9.7238
"47355",6.1493,7.2046,7.8695,8.3824,8.8484,9.3,9.7471
"47356",6.1488,7.1486,7.8122,8.3409,8.8258,9.2968,9.7633
"47357",6.1179,7.1408,7.8091,8.3356,8.817,9.2844,9.7472
"47358",6.1783,7.1821,7.8269,8.3308,8.7905,9.2363,9.6777
"47359",6.1593,7.1414,7.7845,8.2924,8.7572,9.2083,9.6551
"47360",6.1463,7.1874,7.8523,8.3702,8.8421,9.2998,9.7529
"47361",6.1329,7.1747,7.8605,8.4044,8.9025,9.3863,9.8654
"47362",6.1577,7.1274,7.7701,8.2811,8.7496,9.2046,9.6553
"47363",6.1624,7.1301,7.7574,8.2494,8.6986,9.1345,9.566
"47364",6.1965,7.219,7.8821,8.4041,8.8811,9.3439,9.8021
"47365",6.1917,7.1311,7.7425,8.2227,8.6613,9.0868,9.5082
"47366",6.2085,7.1762,7.7984,8.2846,8.7278,9.1576,9.5831
"47367",6.1952,7.2375,7.8999,8.4153,8.8847,9.3398,9.7903
"47368",6.1531,7.153,7.7922,8.2894,8.7422,9.1814,9.6162
"47369",6.2004,7.128,7.7445,8.2349,8.6844,9.1207,9.5529
"47370",6.1718,7.1492,7.7929,8.3033,8.7708,9.2247,9.6742
"47371",6.1673,7.1044,7.7315,8.2322,8.6917,9.1381,9.5803
"47372",6.1713,7.107,7.7138,8.1888,8.6222,9.0427,9.459
"47373",6.1361,7.0658,7.6815,8.1692,8.616,9.0499,9.4797
"47374",6.1716,7.0954,7.7036,8.1842,8.6238,9.0505,9.4731
"47375",6.1492,7.1634,7.8149,8.3238,8.7881,9.2384,9.6844
"47376",6.1928,7.1846,7.8345,8.349,8.8199,9.277,9.7296
"47377",6.163,7.1767,7.8346,8.352,8.8247,9.2834,9.7377
"47378",6.1201,7.0505,7.6728,8.1685,8.6231,9.0648,9.5023
"47379",6.118,7.1711,7.8416,8.3612,8.8339,9.2922,9.7459
"47380",6.1524,7.2138,7.8887,8.413,8.8903,9.3531,9.8114
"47381",6.1691,7.1704,7.8294,8.352,8.8308,9.2956,9.756
"47382",6.1587,7.0817,7.7002,8.194,8.6473,9.0876,9.5238
"47383",6.1722,7.2192,7.8898,8.414,8.8921,9.3558,9.8149
"47384",6.1808,7.0971,7.7061,8.1899,8.6334,9.064,9.4904
"47385",6.1542,7.1374,7.7683,8.2598,8.7078,9.1422,9.5724
"47386",6.1683,7.1021,7.7128,8.1937,8.6333,9.06,9.4825
"47387",6.1594,7.1556,7.8142,8.3377,8.8174,9.2833,9.7448
"47388",6.1403,7.1156,7.7538,8.2571,8.7176,9.1646,9.6073
"47389",6.1414,7.1475,7.7938,8.2983,8.7584,9.2047,9.6466
"47390",6.1226,7.1961,7.8798,8.4107,8.8941,9.3629,9.8271
"47391",6.1218,7.1234,7.7822,8.3033,8.7805,9.2437,9.7026
"47392",6.1776,7.1057,7.7266,8.2221,8.6767,9.1183,9.5557
"47393",6.1386,7.1818,7.8558,8.3846,8.8675,9.3361,9.8001
"47394",6.1505,7.1832,7.8456,8.3629,8.8348,9.2924,9.7456
"47395",6.1417,7.1272,7.7724,8.2819,8.7481,9.2008,9.649
"47396",6.16,7.0588,7.6606,8.1399,8.5795,9.0064,9.4292
"47397",6.1192,7.1445,7.8065,8.324,8.7962,9.2542,9.7077
"47398",6.1546,7.075,7.6812,8.1598,8.5976,9.0225,9.4433
"47399",6.1874,7.165,7.8073,8.316,8.7817,9.2337,9.6814
"47400",6.1808,7.0959,7.7083,8.1966,8.6445,9.0795,9.5103
"47401",6.124,7.119,7.7734,8.2907,8.7641,9.2238,9.6792
"47402",6.1908,7.1803,7.823,8.329,8.7915,9.2402,9.6846
"47403",6.1671,7.0842,7.6929,8.1761,8.6189,9.0488,9.4747
"47404",6.1228,7.0499,7.6656,8.1536,8.6006,9.0347,9.4646
"47405",6.1769,7.1416,7.783,8.2942,8.763,9.2184,9.6693
"47406",6.147,7.127,7.7685,8.2749,8.7381,9.1878,9.6332
"47407",6.1372,7.1243,7.7774,8.2958,8.7709,9.2322,9.6891
"47408",6.1488,7.0972,7.7285,8.2312,8.6923,9.1401,9.5838
"47409",6.1416,7.1192,7.7692,8.2868,8.7616,9.2228,9.6797
"47410",6.1472,7.1985,7.8694,8.3916,8.8674,9.3287,9.7855
"47411",6.1885,7.1366,7.7683,8.2719,8.7337,9.1823,9.6266
"47412",6.1801,7.1382,7.7674,8.2651,8.7205,9.1625,9.6003
"47413",6.1781,7.1919,7.8337,8.3307,8.7826,9.2207,9.6544
"47414",6.1441,7.1595,7.813,8.3242,8.7907,9.2432,9.6914
"47415",6.2026,7.1096,7.7079,8.1809,8.6137,9.0337,9.4496
"47416",6.1651,7.0647,7.6792,8.1743,8.6298,9.0726,9.5112
"47417",6.142,7.0957,7.721,8.2143,8.6656,9.1037,9.5376
"47418",6.1628,7.1004,7.7155,8.2006,8.6444,9.0751,9.5017
"47419",6.2058,7.1101,7.7076,8.1807,8.6136,9.0337,9.4497
"47420",6.1379,7.0617,7.6838,8.1814,8.6384,9.0825,9.5225
"47421",6.1687,7.0678,7.6747,8.1606,8.6069,9.0405,9.4701
"47422",6.2006,7.1783,7.8125,8.311,8.7664,9.2082,9.6456
"47423",6.1616,7.1947,7.8551,8.3701,8.8396,9.2949,9.7458
"47424",6.1528,7.0849,7.7069,8.2024,8.6568,9.0982,9.5354
"47425",6.1444,7.1842,7.8606,8.3932,8.8799,9.3524,9.8202
"47426",6.1239,7.0685,7.6931,8.1873,8.6399,9.0793,9.5146
"47427",6.1514,7.0863,7.7045,8.1942,8.6426,9.0779,9.5091
"47428",6.1875,7.2119,7.8635,8.3704,8.832,9.2795,9.7226
"47429",6.1746,7.0912,7.7012,8.1862,8.6307,9.0625,9.4901
"47430",6.1401,7.1982,7.8844,8.424,8.917,9.3955,9.8693
"47431",6.2043,7.2063,7.8505,8.3549,8.8151,9.2613,9.7032
"47432",6.1943,7.114,7.7327,8.228,8.6828,9.1245,9.5621
"47433",6.1281,7.0486,7.6695,8.1662,8.6224,9.0657,9.5049
"47434",6.1681,7.1646,7.8027,8.2999,8.753,9.1924,9.6275
"47435",6.1986,7.2585,7.932,8.4563,8.9338,9.3967,9.855
"47436",6.1435,7.0691,7.6902,8.1863,8.6417,9.0842,9.5225
"47437",6.1227,7.113,7.7609,8.2716,8.7387,9.1922,9.6413
"47438",6.2028,7.1426,7.7562,8.2396,8.6813,9.1099,9.5342
"47439",6.1617,7.1619,7.8041,8.3056,8.763,9.2067,9.646
"47440",6.153,7.0576,7.663,8.1453,8.5877,9.0174,9.4431
"47441",6.1472,7.0996,7.7306,8.2318,8.6912,9.1373,9.5793
"47442",6.1874,7.2033,7.861,8.3779,8.85,9.308,9.7615
"47443",6.1971,7.1898,7.8258,8.3221,8.7745,9.2131,9.6474
"47444",6.1733,7.2041,7.8564,8.3617,8.8214,9.267,9.7081
"47445",6.1225,7.1112,7.7568,8.2652,8.73,9.1813,9.6282
"47446",6.1913,7.2382,7.9028,8.4194,8.8897,9.3457,9.797
"47447",6.1424,7.1135,7.7654,8.2873,8.7666,9.2323,9.6937
"47448",6.1571,7.1464,7.7924,8.302,8.7682,9.2208,9.6689
"47449",6.1365,7.1522,7.8215,8.3523,8.8386,9.3109,9.7786
"47450",6.1672,7.0959,7.703,8.1805,8.6169,9.0403,9.4596
"47451",6.1612,7.1508,7.804,8.3227,8.798,9.2596,9.7167
"47452",6.1489,7.1237,7.7611,8.264,8.724,9.1705,9.6128
"47453",6.1272,7.1294,7.7824,8.2959,8.7652,9.2208,9.6719
"47454",6.2034,7.1005,7.7013,8.1804,8.6198,9.0465,9.469
"47455",6.1833,7.0988,7.7084,8.1933,8.6377,9.0692,9.4965
"47456",6.1523,7.1878,7.8523,8.3715,8.8451,9.3045,9.7594
"47457",6.162,7.205,7.8661,8.3786,8.845,9.2971,9.7447
"47458",6.1721,7.2285,7.9016,8.426,8.9039,9.3673,9.8261
"47459",6.191,7.1164,7.7354,8.2297,8.6831,9.1235,9.5598
"47460",6.1454,7.1708,7.8257,8.3353,8.7996,9.2499,9.6957
"47461",6.1919,7.1394,7.7545,8.2373,8.6781,9.1058,9.5292
"47462",6.1467,7.2097,7.8998,8.4432,8.94,9.4222,9.8996
"47463",6.121,7.1055,7.7513,8.2608,8.7268,9.1793,9.6275
"47464",6.1349,7.2057,7.8821,8.4047,8.8799,9.3404,9.7964
"47465",6.1508,7.0768,7.6938,8.1849,8.6352,9.0725,9.5058
"47466",6.141,7.1243,7.7585,8.2541,8.7062,9.1448,9.5792
"47467",6.1774,7.1048,7.7167,8.2012,8.6448,9.0754,9.5019
"47468",6.1178,7.19,7.8865,8.4342,8.9348,9.4206,9.9017
"47469",6.1438,7.1048,7.7303,8.2216,8.6705,9.1062,9.5376
"47470",6.1218,7.0943,7.7363,8.2445,8.7097,9.1615,9.6089
"47471",6.1546,7.1106,7.7458,8.2513,8.7147,9.1649,9.6108
"47472",6.1234,7.1231,7.7857,8.3122,8.7948,9.2635,9.7278
"47473",6.1983,7.1605,7.7842,8.2738,8.7209,9.1547,9.5841
"47474",6.164,7.0639,7.6685,8.1512,8.5942,9.0245,9.4508
"47475",6.1701,7.1187,7.7379,8.2253,8.6708,9.103,9.5311
"47476",6.1184,7.0902,7.7259,8.2258,8.6828,9.1263,9.5655
"47477",6.1611,7.1396,7.7884,8.3048,8.7782,9.2381,9.6935
"47478",6.1691,7.1851,7.8458,8.3665,8.8426,9.3046,9.7621
"47479",6.1413,7.2132,7.8964,8.428,8.9124,9.3821,9.8472
"47480",6.1761,7.0951,7.7012,8.1806,8.6192,9.0449,9.4666
"47481",6.2095,7.227,7.87,8.3679,8.8207,9.2594,9.6938
"47482",6.1469,7.1686,7.8257,8.3394,8.8081,9.2628,9.713
"47483",6.1263,7.1252,7.7772,8.2908,8.7605,9.2165,9.6681
"47484",6.1465,7.0861,7.7036,8.1912,8.6372,9.0703,9.4992
"47485",6.1346,7.0791,7.7082,8.2088,8.6678,9.1137,9.5555
"47486",6.1474,7.1799,7.8514,8.3802,8.8637,9.333,9.7977
"47487",6.1823,7.0966,7.7062,8.1917,8.6369,9.0692,9.4974
"47488",6.1444,7.1512,7.8056,8.3201,8.7903,9.2466,9.6985
"47489",6.1788,7.2054,7.8704,8.3937,8.8718,9.3358,9.7952
"47490",6.1799,7.1166,7.734,8.2228,8.6704,9.1049,9.5353
"47491",6.1374,7.1425,7.7996,8.3181,8.7924,9.2528,9.7087
"47492",6.1195,7.1611,7.8306,8.3531,8.8296,9.2919,9.7496
"47493",6.1919,7.092,7.6966,8.1797,8.6229,9.0534,9.4798
"47494",6.1708,7.1714,7.8142,8.3166,8.7749,9.2194,9.6595
"47495",6.137,7.0971,7.7344,8.2408,8.7052,9.1562,9.6029
"47496",6.1344,7.1773,7.8453,8.3659,8.8405,9.3008,9.7565
"47497",6.1328,7.1978,7.8758,8.4026,8.8823,9.3475,9.8081
"47498",6.1936,7.1823,7.8139,8.3055,8.7534,9.1876,9.6175
"47499",6.1947,7.2146,7.8718,8.3873,8.8578,9.3141,9.766
"47500",6.1987,7.1368,7.7507,8.2347,8.6773,9.1068,9.532
"47501",6.121,7.1952,7.8791,8.4097,8.8927,9.3609,9.8246
"47502",6.1284,7.2011,7.8954,8.4405,8.9384,9.4217,9.9002
"47503",6.1448,7.164,7.8182,8.3291,8.7952,9.2473,9.6949
"47504",6.1413,7.1207,7.7556,8.2533,8.7078,9.1489,9.5857
"47505",6.1612,7.1706,7.8235,8.3361,8.8044,9.2588,9.7087
"47506",6.1704,7.228,7.8934,8.407,8.8738,9.3261,9.7739
"47507",6.1255,7.1812,7.8735,8.4211,8.9224,9.4091,9.8911
"47508",6.1476,7.1607,7.8211,8.3415,8.8174,9.2793,9.7368
"47509",6.1443,7.1458,7.8007,8.3177,8.7908,9.2501,9.705
"47510",6.1609,7.1794,7.8497,8.3816,8.8688,9.3418,9.8104
"47511",6.212,7.2299,7.8822,8.3921,8.8571,9.308,9.7544
"47512",6.1326,7.1543,7.8153,8.3335,8.8067,9.2659,9.7206
"47513",6.175,7.077,7.6828,8.1666,8.6107,9.042,9.4693
"47514",6.1893,7.1517,7.7855,8.2879,8.7481,9.1948,9.6371
"47515",6.1252,7.1102,7.7508,8.2536,8.7129,9.1586,9.6
"47516",6.1405,7.1022,7.73,8.224,8.6756,9.1139,9.548
"47517",6.1287,7.168,7.8422,8.3718,8.8558,9.3255,9.7907
"47518",6.1372,7.1326,7.7809,8.291,8.7573,9.2099,9.6582
"47519",6.1386,7.1813,7.8512,8.3745,8.852,9.3151,9.7737
"47520",6.2001,7.1226,7.7321,8.2151,8.6574,9.0867,9.5118
"47521",6.159,7.1563,7.8164,8.3413,8.8225,9.2898,9.7527
"47522",6.1902,7.153,7.785,8.2852,8.7429,9.1873,9.6273
"47523",6.1409,7.1192,7.7525,8.2487,8.7016,9.1411,9.5764
"47524",6.1674,7.1713,7.8298,8.3509,8.8279,9.291,9.7496
"47525",6.193,7.1538,7.7849,8.2841,8.7409,9.1842,9.6232
"47526",6.1736,7.1432,7.7822,8.2888,8.7528,9.2033,9.6495
"47527",6.2062,7.1152,7.72,8.2008,8.6413,9.0689,9.4925
"47528",6.1984,7.1282,7.7483,8.2425,8.6956,9.1356,9.5714
"47529",6.1288,7.1213,7.781,8.3063,8.788,9.256,9.7196
"47530",6.1813,7.169,7.8143,8.3239,8.7901,9.2425,9.6906
"47531",6.1827,7.2105,7.8677,8.3806,8.8482,9.3017,9.7507
"47532",6.177,7.1808,7.8353,8.3519,8.8243,9.2828,9.7368
"47533",6.1662,7.1414,7.7729,8.2682,8.7206,9.1595,9.5942
"47534",6.1227,7.1289,7.7881,8.3083,8.7842,9.2462,9.7037
"47535",6.1286,7.1701,7.8464,8.3784,8.8647,9.3367,9.8041
"47536",6.1255,7.1328,7.7862,8.2987,8.7669,9.2213,9.6712
"47537",6.1325,7.1376,7.7949,8.3136,8.7883,9.2491,9.7054
"47538",6.177,7.2374,7.9147,8.4434,8.9254,9.3929,9.8557
"47539",6.1695,7.1093,7.7367,8.2372,8.6965,9.1427,9.5846
"47540",6.1612,7.1877,7.8374,8.3402,8.7974,9.2406,9.6793
"47541",6.1267,7.0667,7.6912,8.1867,8.6407,9.0817,9.5185
"47542",6.1536,7.0561,7.6608,8.1429,8.5851,9.0147,9.4402
"47543",6.127,7.078,7.7114,8.2152,8.6769,9.1254,9.5697
"47544",6.1419,7.1957,7.8722,8.4008,8.8831,9.3509,9.8142
"47545",6.1635,7.1185,7.7461,8.2421,8.6961,9.1367,9.5731
"47546",6.1916,7.1254,7.7361,8.2173,8.6572,9.084,9.5067
"47547",6.1698,7.1323,7.7734,8.2846,8.7536,9.2091,9.6602
"47548",6.1653,7.1705,7.8228,8.336,8.805,9.2601,9.7108
"47549",6.2003,7.0868,7.6846,8.1626,8.6012,9.0271,9.449
"47550",6.1306,7.0863,7.7227,8.2289,8.693,9.1437,9.5902
"47551",6.1368,7.1207,7.7793,8.3059,8.7893,9.259,9.7243
"47552",6.1813,7.1857,7.8445,8.3662,8.8439,9.3076,9.7668
"47553",6.1366,7.19,7.8708,8.4052,8.8933,9.367,9.8361
"47554",6.1827,7.1702,7.8146,8.3229,8.7876,9.2385,9.6851
"47555",6.1186,7.1637,7.837,8.3631,8.843,9.3086,9.7696
"47556",6.1641,7.1178,7.7387,8.2266,8.6724,9.105,9.5335
"47557",6.2082,7.2442,7.9024,8.4144,8.8805,9.3324,9.7796
"47558",6.1676,7.0634,7.6745,8.1666,8.6192,9.0591,9.4949
"47559",6.1559,7.1438,7.7854,8.2899,8.7509,9.1983,9.6414
"47560",6.1858,7.1768,7.8232,8.3334,8.8001,9.253,9.7015
"47561",6.1483,7.076,7.6909,8.1784,8.625,9.0587,9.4882
"47562",6.1659,7.0997,7.7255,8.2256,8.6848,9.1308,9.5727
"47563",6.1847,7.1238,7.7425,8.2324,8.6809,9.1163,9.5476
"47564",6.204,7.2375,7.9055,8.4308,8.9106,9.3759,9.8367
"47565",6.1222,7.1389,7.8109,8.3443,8.8333,9.3081,9.7784
"47566",6.1278,7.1848,7.8679,8.4036,8.8928,9.3675,9.8376
"47567",6.2027,7.2103,7.8564,8.3616,8.8223,9.269,9.7113
"47568",6.146,7.1554,7.8224,8.3522,8.8378,9.3094,9.7765
"47569",6.1689,7.2126,7.874,8.3868,8.8536,9.306,9.754
"47570",6.1225,7.125,7.779,8.2936,8.7642,9.2209,9.6733
"47571",6.1388,7.1859,7.868,8.4059,8.8979,9.3754,9.8484
"47572",6.2083,7.2056,7.8376,8.3274,8.7728,9.2044,9.6317
"47573",6.1951,7.1073,7.7136,8.1953,8.6366,9.0651,9.4895
"47574",6.1767,7.0731,7.6727,8.1502,8.5881,9.0134,9.4346
"47575",6.193,7.0986,7.7013,8.1803,8.6192,9.0453,9.4674
"47576",6.2074,7.2211,7.8756,8.3895,8.8588,9.3139,9.7646
"47577",6.1834,7.2264,7.8864,8.3982,8.8639,9.3154,9.7623
"47578",6.1492,7.1127,7.7449,8.2442,8.701,9.1446,9.5838
"47579",6.207,7.1519,7.7671,8.251,8.6931,9.122,9.5466
"47580",6.2083,7.2145,7.8602,8.3651,8.8254,9.2719,9.7138
"47581",6.1611,7.1517,7.8074,8.329,8.8072,9.2716,9.7316
"47582",6.1582,7.2246,7.898,8.4192,8.8934,9.3529,9.8079
"47583",6.1443,7.0613,7.6645,8.14,8.5748,8.9967,9.4147
"47584",6.1841,7.1444,7.7743,8.2724,8.7283,9.1708,9.609
"47585",6.1483,7.1156,7.7591,8.2716,8.7418,9.1986,9.651
"47586",6.1574,7.2151,7.8874,8.4101,8.8861,9.3477,9.8048
"47587",6.1327,7.1975,7.8775,8.4067,8.8891,9.3568,9.82
"47588",6.1493,7.1602,7.815,8.3292,8.7988,9.2546,9.7059
"47589",6.1393,7.1605,7.8243,8.3465,8.8237,9.2869,9.7456
"47590",6.1789,7.1027,7.7138,8.1984,8.6423,9.0732,9.5001
"47591",6.1343,7.1486,7.8011,8.3107,8.7756,9.2266,9.6733
"47592",6.1846,7.2315,7.9008,8.4232,8.8994,9.3611,9.8183
"47593",6.1682,7.193,7.8554,8.3753,8.8501,9.3107,9.7667
"47594",6.1808,7.1311,7.7595,8.2585,8.7157,9.1597,9.5994
"47595",6.121,7.0708,7.6985,8.1952,8.6499,9.0915,9.5289
"47596",6.1374,7.0743,7.6997,8.1979,8.655,9.0989,9.5387
"47597",6.1313,7.0452,7.6518,8.1321,8.572,8.9991,9.4221
"47598",6.1435,7.1608,7.8208,8.3396,8.8136,9.2736,9.7291
"47599",6.2005,7.2171,7.8776,8.3981,8.8738,9.3354,9.7925
"47600",6.1799,7.1014,7.704,8.1783,8.6117,9.0322,9.4486
"47601",6.1676,7.15,7.7999,8.3166,8.7901,9.25,9.7054
"47602",6.1697,7.1692,7.8177,8.3279,8.7942,9.2467,9.6948
"47603",6.1518,7.0582,7.6658,8.1502,8.5945,9.0261,9.4537
"47604",6.1356,7.0829,7.7168,8.2223,8.6861,9.1367,9.583
"47605",6.1433,7.1398,7.7808,8.281,8.7372,9.1797,9.6179
"47606",6.2032,7.1067,7.7148,8.2013,8.6478,9.0815,9.511
"47607",6.1904,7.2092,7.8673,8.3842,8.8563,9.3143,9.7678
"47608",6.1394,7.2106,7.8851,8.4053,8.8779,9.3359,9.7893
"47609",6.1504,7.1176,7.756,8.262,8.7254,9.1754,9.6211
"47610",6.1366,7.1564,7.8203,8.3432,8.8213,9.2854,9.745
"47611",6.1599,7.0609,7.663,8.1421,8.5812,9.0077,9.4301
"47612",6.1235,7.075,7.7124,8.221,8.6878,9.1414,9.5906
"47613",6.1274,7.1685,7.8441,8.3749,8.8599,9.3306,9.7968
"47614",6.1753,7.2414,7.9101,8.4256,8.8939,9.3476,9.7967
"47615",6.188,7.0771,7.6817,8.1676,8.6141,9.048,9.4778
"47616",6.1902,7.0896,7.6867,8.1604,8.5942,9.0154,9.4325
"47617",6.1906,7.2376,7.8969,8.4064,8.8695,9.3183,9.7625
"47618",6.1589,7.1466,7.7911,8.2991,8.7636,9.2143,9.6608
"47619",6.1695,7.1259,7.7528,8.2478,8.7007,9.1403,9.5756
"47620",6.1421,7.072,7.6876,8.1755,8.6224,9.0564,9.4863
"47621",6.185,7.1673,7.7965,8.287,8.7341,9.1676,9.5968
"47622",6.1179,7.059,7.6884,8.1894,8.6489,9.0951,9.5372
"47623",6.1363,7.1634,7.8332,8.3612,8.8442,9.313,9.7774
"47624",6.1573,7.1968,7.8718,8.4033,8.8892,9.3608,9.8278
"47625",6.1549,7.1517,7.8029,8.3166,8.7865,9.2425,9.6941
"47626",6.194,7.0933,7.6856,8.153,8.5804,8.9951,9.4057
